Gender,Has a car,Has a property,Income,Education level,Age,Employment length,Has a work phone,Has a phone,Has an email,Family member count,Is high risk,Marital status_Civil marriage,Marital status_Married,Marital status_Separated,Marital status_Single / not married,Marital status_Widow,Dwelling_Co-op apartment,Dwelling_House / apartment,Dwelling_Municipal apartment,Dwelling_Office apartment,Dwelling_Rented apartment,Dwelling_With parents,Job title_Accountants,Job title_Cleaning staff,Job title_Cooking staff,Job title_Core staff,Job title_Drivers,Job title_HR staff,Job title_High skill tech staff,Job title_IT staff,Job title_Laborers,Job title_Low-skill Laborers,Job title_Managers,Job title_Medicine staff,Job title_Private service staff,Job title_Realty agents,Job title_Sales staff,Job title_Secretaries,Job title_Security staff,Job title_Waiters/barmen staff,Employment status_Commercial associate,Employment status_Pensioner,Employment status_State servant,Employment status_Working
0,1,0,0.6740148296434503,3.0,26,1.374401095140315,0,1,1,1.3862943611198906,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,1,0,0.3132843369616398,1.0,53,16.098562628336754,0,0,0,0.6931471805599453,0,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
0,1,1,0.40083822641659655,1.0,37,9.253935660506503,0,0,0,1.3862943611198906,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0,1,0.40816861732128673,3.0,63,0.0,0,1,0,1.0986122886681098,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
1,1,1,0.4355846639338871,1.0,59,6.631074606433949,0,0,0,1.0986122886681098,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,1,1,0.3607264450168445,0.0,44,1.702943189596167,0,1,0,1.0986122886681098,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,1,0,0.46623321544219004,1.0,43,10.368240930869268,0,0,0,1.6094379124341003,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
0,0,1,0.35190487692002437,1.0,37,15.025325119780971,0,0,0,1.0986122886681098,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,0,1,0.3132843369616398,1.0,50,14.113620807665983,0,0,0,1.3862943611198906,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
0,1,0,0.2800207091993209,1.0,40,14.940451745379876,0,1,0,1.0986122886681098,0,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,1,0,0.46623321544219004,1.0,38,14.5927446954141,0,1,0,1.0986122886681098,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
0,1,1,0.3607264450168445,0.0,44,1.702943189596167,0,1,0,1.0986122886681098,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,0,0,0.634768802255787,3.0,41,1.9904175222450375,0,0,0,1.3862943611198906,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
0,0,0,0.3132843369616398,1.0,52,14.362765229295004,1,0,0,0.6931471805599453,0,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
1,1,1,0.5410915949829899,3.0,29,1.1279945242984257,0,0,0,1.0986122886681098,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,1,1,0.32942663148600854,3.0,35,9.114305270362765,0,1,0,1.3862943611198906,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
0,1,1,0.36925873077071064,1.0,57,0.0,0,0,0,1.0986122886681098,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
0,0,0,0.40083822641659655,3.0,47,8.213552361396303,0,0,0,0.6931471805599453,0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
0,1,1,0.5410915949829899,1.0,39,12.583162217659138,0,0,0,1.3862943611198906,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
0,0,0,0.5736605957916635,3.0,34,15.29637234770705,0,0,0,1.0986122886681098,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
0,0,1,0.25521999583752664,1.0,54,0.6050650239561944,0,0,0,1.0986122886681098,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
0,1,0,0.46623321544219004,3.0,25,0.3805612594113621,0,0,0,1.0986122886681098,0,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,1,1,0.3132843369616398,3.0,31,6.3408624229979464,0,0,1,1.0986122886681098,0,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,0,0,0.5619196977769223,2.0,34,11.033538672142368,1,1,0,1.3862943611198906,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
0,0,0,0.37752010596888275,1.0,43,5.618069815195072,0,1,0,1.0986122886681098,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
1,1,1,0.49364929417955,3.0,36,2.7159479808350446,0,0,0,1.6094379124341003,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,0,1,0.3607264450168445,1.0,49,14.209445585215606,0,0,0,1.0986122886681098,0,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,1,0,0.4561067606581756,3.0,37,1.6043805612594113,1,1,0,1.0986122886681098,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
1,1,0,0.3132843369616398,1.0,56,0.0,0,0,0,1.0986122886681098,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
0,0,0,0.4355846639338871,2.0,22,1.1772758384668036,1,0,1,1.0986122886681098,0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
1,1,1,0.5410915949829899,3.0,33,0.974674880219028,0,0,0,1.0986122886681098,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
0,1,0,0.581203514060315,3.0,37,1.6043805612594113,1,1,0,1.0986122886681098,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
1,1,0,0.5410915949829899,3.0,31,6.431211498973306,0,1,0,0.6931471805599453,0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
1,1,0,0.49364929417955,1.0,29,3.682409308692676,0,0,0,1.0986122886681098,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
0,1,1,0.3132843369616398,3.0,27,1.3826146475017111,1,1,0,1.0986122886681098,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
1,1,1,0.6740148296434503,3.0,44,2.3408624229979464,1,1,0,0.6931471805599453,1,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
0,0,0,0.46623321544219004,1.0,38,0.3668720054757016,0,0,0,1.0986122886681098,1,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
1,1,1,0.6988157532759406,1.0,39,14.710472279260781,0,0,0,0.6931471805599453,0,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,0,1,0.3132843369616398,1.0,61,0.0,0,0,0,1.0986122886681098,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
0,0,0,0.5410915949829899,2.0,24,0.7611225188227242,1,0,1,1.0986122886681098,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
1,1,1,0.3607264450168445,3.0,24,0.39698836413415467,0,0,1,1.3862943611198906,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,1,0.3607264450168445,1.0,59,8.766598220396988,1,0,0,1.0986122886681098,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
1,1,1,0.5991563216031449,3.0,49,18.518822724161534,0,0,0,1.0986122886681098,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
0,0,1,0.35190487692002437,1.0,37,15.025325119780971,0,0,0,1.0986122886681098,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,0,0,0.4603855087144481,1.0,60,0.0,0,1,0,0.6931471805599453,0,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
1,0,1,0.5410915949829899,3.0,32,6.193018480492813,0,0,0,1.0986122886681098,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
0,0,1,0.3132843369616398,3.0,25,2.2587268993839835,0,0,0,1.0986122886681098,0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,0,1,0.3607264450168445,1.0,37,8.301163586584531,1,1,0,1.3862943611198906,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
0,1,1,0.49364929417955,3.0,38,4.355920602327173,1,1,0,1.3862943611198906,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,0,1,0.4355846639338871,1.0,27,3.8466803559206024,0,0,1,1.0986122886681098,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
0,1,0,0.46623321544219004,3.0,37,7.953456536618754,0,0,0,1.0986122886681098,0,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,0,1,0.46623321544219004,2.0,50,19.953456536618756,0,0,0,0.6931471805599453,0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,0,0,0.48302691655012087,1.0,62,0.0,0,0,0,1.0986122886681098,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
0,1,1,0.3607264450168445,1.0,40,4.799452429842574,0,1,0,1.3862943611198906,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
0,0,1,0.4355846639338871,1.0,64,0.0,0,0,0,0.6931471805599453,0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
1,0,0,0.3132843369616398,1.0,43,0.8158795345653662,0,1,0,0.6931471805599453,0,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
1,1,0,0.4355846639338871,1.0,26,8.19438740588638,1,0,0,1.0986122886681098,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
0,1,0,0.49364929417955,3.0,37,2.6830937713894594,1,1,0,1.3862943611198906,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,0,1,0.3607264450168445,1.0,52,0.0,0,0,0,1.3862943611198906,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
1,1,1,0.4355846639338871,3.0,41,4.01368925393566,0,0,1,1.3862943611198906,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
1,1,1,0.46623321544219004,1.0,41,5.754962354551677,1,1,0,1.3862943611198906,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,1,0,0.37752010596888275,1.0,39,3.682409308692676,0,0,0,0.6931471805599453,0,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,0,1,0.4355846639338871,1.0,37,3.049965776865161,0,0,0,1.0986122886681098,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
0,0,0,0.47754856514444366,1.0,47,4.547570157426421,1,1,0,1.0986122886681098,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
1,1,0,0.532269993653685,2.0,24,1.8453114305270362,0,0,0,1.0986122886681098,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
1,1,1,0.25521999583752664,1.0,32,14.882956878850102,1,1,0,1.0986122886681098,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
1,0,1,0.2800207091993209,3.0,67,0.0,0,0,0,0.6931471805599453,1,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
1,1,0,0.49364929417955,1.0,49,11.0362765229295,1,0,0,1.0986122886681098,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0,0,1,0.4355846639338871,3.0,43,2.3381245722108144,0,0,0,1.0986122886681098,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
1,1,1,0.5698055261543853,1.0,24,2.3655030800821355,0,0,0,1.0986122886681098,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
1,0,1,0.3132843369616398,1.0,29,3.2142368240930868,1,0,0,1.6094379124341003,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
1,1,1,0.46623321544219004,1.0,36,5.423682409308693,0,0,0,1.791759469228055,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
0,0,1,0.4355846639338871,3.0,51,0.0,0,1,0,1.3862943611198906,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
1,0,1,0.40083822641659655,1.0,42,3.6358658453114305,0,0,0,1.0986122886681098,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,1,0,0.3132843369616398,1.0,27,5.371663244353183,0,1,0,1.0986122886681098,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
0,0,0,0.6159500548359287,3.0,40,5.262149212867898,0,0,0,1.3862943611198906,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
0,0,1,0.40083822641659655,1.0,64,0.0,0,0,0,1.0986122886681098,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
1,1,0,0.4355846639338871,1.0,27,4.960985626283367,1,1,0,0.6931471805599453,0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,0,1,0.46623321544219004,1.0,51,4.375085557837098,0,0,0,0.6931471805599453,0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
0,0,0,0.21293091945409212,1.0,56,0.0,0,1,0,1.0986122886681098,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
1,0,1,0.46623321544219004,1.0,26,8.46817248459959,0,0,0,0.6931471805599453,0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
0,0,1,0.49364929417955,1.0,54,6.406570841889117,0,0,0,1.0986122886681098,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
0,0,1,0.5410915949829899,1.0,35,2.5270362765229293,0,0,0,0.6931471805599453,0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,0,1,0.4561067606581756,1.0,40,4.095824777549623,0,0,0,1.3862943611198906,0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
0,0,1,0.5410915949829899,3.0,56,0.0,0,0,0,1.0986122886681098,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
0,0,1,0.3132843369616398,3.0,60,0.0,0,0,0,1.0986122886681098,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
1,1,0,0.6988157532759406,1.0,28,0.6433949349760438,0,1,0,1.3862943611198906,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
0,1,0,0.581203514060315,3.0,43,1.6043805612594113,1,1,0,1.0986122886681098,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
0,1,0,0.581203514060315,3.0,37,1.6043805612594113,1,1,0,1.0986122886681098,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
0,1,1,0.3607264450168445,3.0,42,7.868583162217659,0,0,0,1.3862943611198906,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
1,0,1,0.3132843369616398,3.0,37,14.948665297741274,1,1,0,1.3862943611198906,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
0,0,1,0.5184501652440316,1.0,30,6.967830253251198,1,1,0,1.0986122886681098,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
0,1,1,0.34277372008052315,3.0,25,0.42984257357973993,0,0,0,1.3862943611198906,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
0,0,1,0.4561067606581756,1.0,52,4.043805612594114,0,0,0,1.0986122886681098,0,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,1,0,0.581203514060315,1.0,45,13.842573579739904,1,1,0,1.0986122886681098,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,0,1,0.4561067606581756,1.0,59,0.0,0,1,0,1.0986122886681098,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
1,1,1,0.6740148296434503,1.0,50,2.5270362765229293,0,1,1,1.0986122886681098,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0,0,1,0.21293091945409212,1.0,55,0.0,0,0,0,1.0986122886681098,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
1,0,1,0.6159500548359287,1.0,34,11.058179329226558,0,0,0,1.0986122886681098,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
0,1,1,0.49364929417955,1.0,33,3.915126625598905,0,1,0,0.6931471805599453,0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,0,1,0.3607264450168445,1.0,31,2.8856947296372346,0,0,0,0.6931471805599453,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,0,1,0.40083822641659655,3.0,38,11.718001368925394,1,0,0,1.0986122886681098,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
0,0,1,0.22780410984759297,1.0,52,6.718685831622176,0,1,0,0.6931471805599453,0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
0,0,1,0.3932953324440033,3.0,36,3.6249144421629023,0,0,0,1.6094379124341003,0,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,1,0,0.22780410984759297,1.0,48,8.928131416837783,1,1,0,1.0986122886681098,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
0,1,1,0.49364929417955,1.0,59,0.0,0,0,0,1.0986122886681098,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
1,0,1,0.3607264450168445,1.0,63,0.0,0,0,0,1.0986122886681098,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
0,1,1,0.581203514060315,1.0,33,3.3401779603011637,0,0,0,1.6094379124341003,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
1,1,0,0.4355846639338871,1.0,30,3.1786447638603694,0,0,0,1.3862943611198906,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
1,0,1,0.49364929417955,1.0,62,0.0,0,0,0,0.6931471805599453,1,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
0,0,1,0.25521999583752664,1.0,27,5.382614647501711,0,1,0,1.3862943611198906,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
0,0,1,0.291587534652989,1.0,28,1.5441478439425051,0,0,1,1.0986122886681098,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,1,0,0.46623321544219004,1.0,58,3.0882956878850103,0,1,0,1.0986122886681098,0,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0,0,1,0.37752010596888275,1.0,38,7.6796714579055445,1,1,0,1.6094379124341003,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
1,1,1,0.34277372008052315,3.0,39,2.3627652292950034,1,0,0,0.6931471805599453,1,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
1,0,0,0.40083822641659655,1.0,47,9.845311430527037,0,1,0,1.0986122886681098,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
1,1,1,0.6740148296434503,1.0,49,1.8562628336755647,0,1,1,1.3862943611198906,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,0,1,0.20038825955132905,0.0,64,0.0,0,0,0,1.0986122886681098,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
0,0,1,0.1803622587875916,1.0,33,1.6317590691307324,0,0,0,1.6094379124341003,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
0,1,1,0.4355846639338871,3.0,51,16.3750855578371,0,0,0,1.0986122886681098,0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
0,0,1,0.40083822641659655,1.0,42,6.2121834360027375,0,1,0,1.3862943611198906,1,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
